R1, JD1, {"overall\_match\_percentage": "56%", "score\_breakdown": {"role\_alignment": {"score": "70%"}, "skills\_match": {"score": "40%"}, "experience\_match": {"score": "90%"}, "project\_relevance": {"score": "30%"}, "education\_match": {"score": "0%"}}}
R11, JD19, {"overall_match_percentage":"0%","score_breakdown":{"role_alignment":{"score":"0%"},"skills_match":{"score":"0%"},"experience_match":{"score":"0%"},"project_relevance":{"score":"0%"},"education_match":{"score":"0%"}}}
R11, JD20, {"overall_match_percentage":"0%","score_breakdown":{"role_alignment":{"score":"0%"},"skills_match":{"score":"0%"},"experience_match":{"score":"0%"},"project_relevance":{"score":"0%"},"education_match":{"score":"0%"}}}
R11, JD21, {"overall_match_percentage":"0%","score_breakdown":{"role_alignment":{"score":"0%"},"skills_match":{"score":"0%"},"experience_match":{"score":"0%"},"project_relevance":{"score":"0%"},"education_match":{"score":"0%"}}}
R11, JD22, {"overall_match_percentage":"0%","score_breakdown":{"role_alignment":{"score":"0%"},"skills_match":{"score":"0%"},"experience_match":{"score":"0%"},"project_relevance":{"score":"0%"},"education_match":{"score":"0%"}}}
R11, JD23, {"overall_match_percentage":"0%","score_breakdown":{"role_alignment":{"score":"0%"},"skills_match":{"score":"0%"},"experience_match":{"score":"0%"},"project_relevance":{"score":"0%"},"education_match":{"score":"0%"}}}
R11, JD24, {"overall_match_percentage":"0%","score_breakdown":{"role_alignment":{"score":"0%"},"skills_match":{"score":"0%"},"experience_match":{"score":"0%"},"project_relevance":{"score":"0%"},"education_match":{"score":"0%"}}}
R11, JD25, {"overall_match_percentage":"0%","score_breakdown":{"role_alignment":{"score":"0%"},"skills_match":{"score":"0%"},"experience_match":{"score":"0%"},"project_relevance":{"score":"0%"},"education_match":{"score":"0%"}}}
R11, JD26, {"overall_match_percentage":"36%","score_breakdown":{"role_alignment":{"score":"20%"},"skills_match":{"score":"30%"},"experience_match":{"score":"100%"},"project_relevance":{"score":"30%"},"education_match":{"score":"0%"}}}
R11, JD27, {"overall_match_percentage":"56%","score_breakdown":{"role_alignment":{"score":"20%"},"skills_match":{"score":"20%"},"experience_match":{"score":"100%"},"project_relevance":{"score":"20%"},"education_match":{"score":"100%"}}}
R11, JD28, {"overall_match_percentage":"56%","score_breakdown":{"role_alignment":{"score":"20%"},"skills_match":{"score":"30%"},"experience_match":{"score":"100%"},"project_relevance":{"score":"30%"},"education_match":{"score":"100%"}}}
R11, JD29, {"overall_match_percentage":"0%","score_breakdown":{"role_alignment":{"score":"0%"},"skills_match":{"score":"0%"},"experience_match":{"score":"0%"},"project_relevance":{"score":"0%"},"education_match":{"score":"0%"}}}
R11, JD30, {"overall_match_percentage":"0%","score_breakdown":{"role_alignment":{"score":"0%"},"skills_match":{"score":"0%"},"experience_match":{"score":"0%"},"project_relevance":{"score":"0%"},"education_match":{"score":"0%"}}}
R11, JD31, {"overall_match_percentage":"0%","score_breakdown":{"role_alignment":{"score":"0%"},"skills_match":{"score":"0%"},"experience_match":{"score":"0%"},"project_relevance":{"score":"0%"},"education_match":{"score":"0%"}}}
R11, JD32, {"overall_match_percentage":"0%","score_breakdown":{"role_alignment":{"score":"0%"},"skills_match":{"score":"0%"},"experience_match":{"score":"0%"},"project_relevance":{"score":"0%"},"education_match":{"score":"0%"}}}
R11, JD33, {"overall_match_percentage":"0%","score_breakdown":{"role_alignment":{"score":"0%"},"skills_match":{"score":"0%"},"experience_match":{"score":"0%"},"project_relevance":{"score":"0%"},"education_match":{"score":"0%"}}}
R11, JD34, {"overall_match_percentage":"0%","score_breakdown":{"role_alignment":{"score":"0%"},"skills_match":{"score":"0%"},"experience_match":{"score":"0%"},"project_relevance":{"score":"0%"},"education_match":{"score":"0%"}}}
R11, JD35, {"overall_match_percentage":"0%","score_breakdown":{"role_alignment":{"score":"0%"},"skills_match":{"score":"0%"},"experience_match":{"score":"0%"},"project_relevance":{"score":"0%"},"education_match":{"score":"0%"}}}
R11, JD36, {"overall_match_percentage":"0%","score_breakdown":{"role_alignment":{"score":"0%"},"skills_match":{"score":"0%"},"experience_match":{"score":"0%"},"project_relevance":{"score":"0%"},"education_match":{"score":"0%"}}}
R11, JD37, {"overall_match_percentage":"0%","score_breakdown":{"role_alignment":{"score":"0%"},"skills_match":{"score":"0%"},"experience_match":{"score":"0%"},"project_relevance":{"score":"0%"},"education_match":{"score":"0%"}}}
R11, JD38, {"overall_match_percentage":"0%","score_breakdown":{"role_alignment":{"score":"0%"},"skills_match":{"score":"0%"},"experience_match":{"score":"0%"},"project_relevance":{"score":"0%"},"education_match":{"score":"0%"}}}
R11, JD39, {"overall_match_percentage":"0%","score_breakdown":{"role_alignment":{"score":"0%"},"skills_match":{"score":"0%"},"experience_match":{"score":"0%"},"project_relevance":{"score":"0%"},"education_match":{"score":"0%"}}}
R11, JD40, {"overall_match_percentage":"0%","score_breakdown":{"role_alignment":{"score":"0%"},"skills_match":{"score":"0%"},"experience_match":{"score":"0%"},"project_relevance":{"score":"0%"},"education_match":{"score":"0%"}}}
R11, JD41, {"overall_match_percentage":"0%","score_breakdown":{"role_alignment":{"score":"0%"},"skills_match":{"score":"0%"},"experience_match":{"score":"0%"},"project_relevance":{"score":"0%"},"education_match":{"score":"0%"}}}
R11, JD42, {"overall_match_percentage":"0%","score_breakdown":{"role_alignment":{"score":"0%"},"skills_match":{"score":"0%"},"experience_match":{"score":"0%"},"project_relevance":{"score":"0%"},"education_match":{"score":"0%"}}}
R11, JD43, {"overall_match_percentage":"0%","score_breakdown":{"role_alignment":{"score":"0%"},"skills_match":{"score":"0%"},"experience_match":{"score":"0%"},"project_relevance":{"score":"0%"},"education_match":{"score":"0%"}}}
R11, JD44, {"overall_match_percentage":"0%","score_breakdown":{"role_alignment":{"score":"0%"},"skills_match":{"score":"0%"},"experience_match":{"score":"0%"},"project_relevance":{"score":"0%"},"education_match":{"score":"0%"}}}
R11, JD45, {"overall_match_percentage":"0%","score_breakdown":{"role_alignment":{"score":"0%"},"skills_match":{"score":"0%"},"experience_match":{"score":"0%"},"project_relevance":{"score":"0%"},"education_match":{"score":"0%"}}}
R11, JD46, {"overall_match_percentage":"0%","score_breakdown":{"role_alignment":{"score":"0%"},"skills_match":{"score":"0%"},"experience_match":{"score":"0%"},"project_relevance":{"score":"0%"},"education_match":{"score":"0%"}}}
R11, JD47, {"overall_match_percentage":"0%","score_breakdown":{"role_alignment":{"score":"0%"},"skills_match":{"score":"0%"},"experience_match":{"score":"0%"},"project_relevance":{"score":"0%"},"education_match":{"score":"0%"}}}
R11, JD48, {"overall_match_percentage":"28%","score_breakdown":{"role_alignment":{"score":"20%"},"skills_match":{"score":"20%"},"experience_match":{"score":"20%"},"project_relevance":{"score":"10%"},"education_match":{"score":"0%"}}}
R11, JD49, {"overall_match_percentage":"28%","score_breakdown":{"role_alignment":{"score":"20%"},"skills_match":{"score":"20%"},"experience_match":{"score":"20%"},"project_relevance":{"score":"10%"},"education_match":{"score":"0%"}}}
R11, JD50, {"overall_match_percentage":"0%","score_breakdown":{"role_alignment":{"score":"0%"},"skills_match":{"score":"0%"},"experience_match":{"score":"0%"},"project_relevance":{"score":"0%"},"education_match":{"score":"0%"}}}
R12, JD1, {"overall_match_percentage":"0%","score_breakdown":{"role_alignment":{"score":"0%"},"skills_match":{"score":"0%"},"experience_match":{"score":"0%"},"project_relevance":{"score":"0%"},"education_match":{"score":"0%"}}}
R12, JD2, {"overall_match_percentage":"0%","score_breakdown":{"role_alignment":{"score":"0%"},"skills_match":{"score":"0%"},"experience_match":{"score":"0%"},"project_relevance":{"score":"0%"},"education_match":{"score":"0%"}}}
R12, JD3, {"overall_match_percentage":"0%","score_breakdown":{"role_alignment":{"score":"0%"},"skills_match":{"score":"0%"},"experience_match":{"score":"0%"},"project_relevance":{"score":"0%"},"education_match":{"score":"0%"}}}
R12, JD4, {"overall_match_percentage":"0%","score_breakdown":{"role_alignment":{"score":"0%"},"skills_match":{"score":"0%"},"experience_match":{"score":"0%"},"project_relevance":{"score":"0%"},"education_match":{"score":"0%"}}}
R12, JD5, {"overall_match_percentage":"0%","score_breakdown":{"role_alignment":{"score":"0%"},"skills_match":{"score":"0%"},"experience_match":{"score":"0%"},"project_relevance":{"score":"0%"},"education_match":{"score":"0%"}}}
R12, JD6, {"overall_match_percentage":"0%","score_breakdown":{"role_alignment":{"score":"0%"},"skills_match":{"score":"0%"},"experience_match":{"score":"0%"},"project_relevance":{"score":"0%"},"education_match":{"score":"0%"}}}
R12, JD7, {"overall_match_percentage":"0%","score_breakdown":{"role_alignment":{"score":"0%"},"skills_match":{"score":"0%"},"experience_match":{"score":"0%"},"project_relevance":{"score":"0%"},"education_match":{"score":"0%"}}}
R12, JD8, {"overall_match_percentage":"0%","score_breakdown":{"role_alignment":{"score":"0%"},"skills_match":{"score":"0%"},"experience_match":{"score":"0%"},"project_relevance":{"score":"0%"},"education_match":{"score":"0%"}}}
R12, JD9, {"overall_match_percentage":"0%","score_breakdown":{"role_alignment":{"score":"0%"},"skills_match":{"score":"0%"},"experience_match":{"score":"0%"},"project_relevance":{"score":"0%"},"education_match":{"score":"0%"}}}
R12, JD10, {"overall_match_percentage":"0%","score_breakdown":{"role_alignment":{"score":"0%"},"skills_match":{"score":"0%"},"experience_match":{"score":"0%"},"project_relevance":{"score":"0%"},"education_match":{"score":"0%"}}}
R12, JD11, {"overall_match_percentage":"0%","score_breakdown":{"role_alignment":{"score":"0%"},"skills_match":{"score":"0%"},"experience_match":{"score":"0%"},"project_relevance":{"score":"0%"},"education_match":{"score":"0%"}}}
R12, JD12, {"overall_match_percentage":"0%","score_breakdown":{"role_alignment":{"score":"0%"},"skills_match":{"score":"0%"},"experience_match":{"score":"0%"},"project_relevance":{"score":"0%"},"education_match":{"score":"0%"}}}
R12, JD13, {"overall_match_percentage":"0%","score_breakdown":{"role_alignment":{"score":"0%"},"skills_match":{"score":"0%"},"experience_match":{"score":"0%"},"project_relevance":{"score":"0%"},"education_match":{"score":"0%"}}}
R12, JD14, {"overall_match_percentage":"0%","score_breakdown":{"role_alignment":{"score":"0%"},"skills_match":{"score":"0%"},"experience_match":{"score":"0%"},"project_relevance":{"score":"0%"},"education_match":{"score":"0%"}}}
R12, JD15, {"overall_match_percentage":"0%","score_breakdown":{"role_alignment":{"score":"0%"},"skills_match":{"score":"0%"},"experience_match":{"score":"0%"},"project_relevance":{"score":"0%"},"education_match":{"score":"0%"}}}
R12, JD16, {"overall_match_percentage":"0%","score_breakdown":{"role_alignment":{"score":"0%"},"skills_match":{"score":"0%"},"experience_match":{"score":"0%"},"project_relevance":{"score":"0%"},"education_match":{"score":"0%"}}}
R12, JD17, {"overall_match_percentage":"0%","score_breakdown":{"role_alignment":{"score":"0%"},"skills_match":{"score":"0%"},"experience_match":{"score":"0%"},"project_relevance":{"score":"0%"},"education_match":{"score":"0%"}}}
R12, JD18, {"overall_match_percentage":"0%","score_breakdown":{"role_alignment":{"score":"0%"},"skills_match":{"score":"0%"},"experience_match":{"score":"0%"},"project_relevance":{"score":"0%"},"education_match":{"score":"0%"}}}
R12, JD19, {"overall_match_percentage":"0%","score_breakdown":{"role_alignment":{"score":"0%"},"skills_match":{"score":"0%"},"experience_match":{"score":"0%"},"project_relevance":{"score":"0%"},"education_match":{"score":"0%"}}}
R12, JD20, {"overall_match_percentage":"0%","score_breakdown":{"role_alignment":{"score":"0%"},"skills_match":{"score":"0%"},"experience_match":{"score":"0%"},"project_relevance":{"score":"0%"},"education_match":{"score":"0%"}}}
R12, JD21, {"overall_match_percentage":"0%","score_breakdown":{"role_alignment":{"score":"0%"},"skills_match":{"score":"0%"},"experience_match":{"score":"0%"},"project_relevance":{"score":"0%"},"education_match":{"score":"0%"}}}
R12, JD22, {"overall_match_percentage":"0%","score_breakdown":{"role_alignment":{"score":"0%"},"skills_match":{"score":"0%"},"experience_match":{"score":"0%"},"project_relevance":{"score":"0%"},"education_match":{"score":"0%"}}}
R12, JD23, {"overall_match_percentage":"0%","score_breakdown":{"role_alignment":{"score":"0%"},"skills_match":{"score":"0%"},"experience_match":{"score":"0%"},"project_relevance":{"score":"0%"},"education_match":{"score":"0%"}}}
R12, JD24, {"overall_match_percentage":"0%","score_breakdown":{"role_alignment":{"score":"0%"},"skills_match":{"score":"0%"},"experience_match":{"score":"0%"},"project_relevance":{"score":"0%"},"education_match":{"score":"0%"}}}
R12, JD25, {"overall_match_percentage":"0%","score_breakdown":{"role_alignment":{"score":"0%"},"skills_match":{"score":"0%"},"experience_match":{"score":"0%"},"project_relevance":{"score":"0%"},"education_match":{"score":"0%"}}}
R12, JD26, {"overall_match_percentage":"0%","score_breakdown":{"role_alignment":{"score":"0%"},"skills_match":{"score":"0%"},"experience_match":{"score":"0%"},"project_relevance":{"score":"0%"},"education_match":{"score":"0%"}}}
R12, JD27, {"overall_match_percentage":"0%","score_breakdown":{"role_alignment":{"score":"0%"},"skills_match":{"score":"0%"},"experience_match":{"score":"0%"},"project_relevance":{"score":"0%"},"education_match":{"score":"0%"}}}
R12, JD28, {"overall_match_percentage":"0%","score_breakdown":{"role_alignment":{"score":"0%"},"skills_match":{"score":"0%"},"experience_match":{"score":"0%"},"project_relevance":{"score":"0%"},"education_match":{"score":"0%"}}}
R12, JD29, {"overall_match_percentage":"0%","score_breakdown":{"role_alignment":{"score":"0%"},"skills_match":{"score":"0%"},"experience_match":{"score":"0%"},"project_relevance":{"score":"0%"},"education_match":{"score":"0%"}}}
R12, JD30, {"overall_match_percentage":"0%","score_breakdown":{"role_alignment":{"score":"0%"},"skills_match":{"score":"0%"},"experience_match":{"score":"0%"},"project_relevance":{"score":"0%"},"education_match":{"score":"0%"}}}
R12, JD31, {"overall_match_percentage":"0%","score_breakdown":{"role_alignment":{"score":"0%"},"skills_match":{"score":"0%"},"experience_match":{"score":"0%"},"project_relevance":{"score":"0%"},"education_match":{"score":"0%"}}}
R12, JD32, {"overall_match_percentage":"0%","score_breakdown":{"role_alignment":{"score":"0%"},"skills_match":{"score":"0%"},"experience_match":{"score":"0%"},"project_relevance":{"score":"0%"},"education_match":{"score":"0%"}}}
R12, JD33, {"overall_match_percentage":"0%","score_breakdown":{"role_alignment":{"score":"0%"},"skills_match":{"score":"0%"},"experience_match":{"score":"0%"},"project_relevance":{"score":"0%"},"education_match":{"score":"0%"}}}
R12, JD34, {"overall_match_percentage":"0%","score_breakdown":{"role_alignment":{"score":"0%"},"skills_match":{"score":"0%"},"experience_match":{"score":"0%"},"project_relevance":{"score":"0%"},"education_match":{"score":"0%"}}}
R12, JD35, {"overall_match_percentage":"0%","score_breakdown":{"role_alignment":{"score":"0%"},"skills_match":{"score":"0%"},"experience_match":{"score":"0%"},"project_relevance":{"score":"0%"},"education_match":{"score":"0%"}}}
R12, JD36, {"overall_match_percentage":"0%","score_breakdown":{"role_alignment":{"score":"0%"},"skills_match":{"score":"0%"},"experience_match":{"score":"0%"},"project_relevance":{"score":"0%"},"education_match":{"score":"0%"}}}
R12, JD37, {"overall_match_percentage":"0%","score_breakdown":{"role_alignment":{"score":"0%"},"skills_match":{"score":"0%"},"experience_match":{"score":"0%"},"project_relevance":{"score":"0%"},"education_match":{"score":"0%"}}}
R12, JD38, {"overall_match_percentage":"0%","score_breakdown":{"role_alignment":{"score":"0%"},"skills_match":{"score":"0%"},"experience_match":{"score":"0%"},"project_relevance":{"score":"0%"},"education_match":{"score":"0%"}}}
R12, JD39, {"overall_match_percentage":"0%","score_breakdown":{"role_alignment":{"score":"0%"},"skills_match":{"score":"0%"},"experience_match":{"score":"0%"},"project_relevance":{"score":"0%"},"education_match":{"score":"0%"}}}
